ItemID,SentimentText,Sentiment
5525,"- Missing my girls in Northern Cal, but enjoying being with my sons in Southern Cal. Magic Mountain here we come!!!  http://bit.ly/giN8R",1
5526, missing my grandma,0
5527, missing the mds&amp;w.....,0
5528, Miyazaki tickets sold out in a half hour.  and i didn't get one ,0
5529," Mmmm, yessss! (iheartyou!) Waking up early to go volunteer at a childrens home.",1
5530, Mom goes home this am which means I go back to work in the pm. Vacation is almost over!,0
5531, momma left to the flea market without me ,0
5532, monday!! loking forward to it,0
5533, mono is the worst....,0
5534,"- Moon book but it got away, so I hit it with my Pippi Longstocking book but now I don't know where it is  I hate those flying things!",0
5535, MOOOOARNING  or good evening or what ever hahahahahahahahahaaaaaaaaaaaaa haaaaaa haaaaaaaa ok thats it!,1
5536, mornincrew hates me and i dont like it,0
5537," morning, morning.. just another bored",1
5538, morning. another day,0
5539, movie theater here isnt doing midnight showings. wearing my starscream t-shirt. feels good,0
5540," movie, sleep, picking up jake then with him all day &lt;3",1
5541, moving out of town soon..thought the time was so far away but it's not ;-(,0
5542, My arm itches. ;],1
5543, my arm nearest the window is about to freeze off! but the rest of me is warm... such a horrible feeling. #jonaskevin,0
5544, my baby is sick,0
5545, my back herts and a have a hedache   not good,0
5546, my back herts and I have a hedache  not good,0
5547, my balloon animal just popped,0
5548, my belly hurts. cant decide if i should go in for math and french.,0
5549, my boyfriend is in the room from his brother and i'm in his room and do things i shouldn't do  it's so funny ,1
5550, my camera broke today.. so upset! but i am sending it to fix. So i really hope they can fix it before next week or so D:!,0
5551, my cousins are leaving on thursday,0
5552," my crowntail betta, Zeus, just passed away.",0
5553, my dad beats me. ....daddy..,0
5554, my dad just took off his shoes and his feet smell. eeeeeeeew,0
5555," my family leave is up, I have to go back to work today. So sad ",0
5556,- MY followers are BETTER than yours. i said it before &amp;&amp; i'll say it AGAIN .... i love ALL of my followers. you guys are the effin BEST. ,1
5557, my foundation makes me look like a ghost now. ughh,0
5558, my friends mom is at the hospital. pray for her.,0
5559, my girl cant come over today. Gonna have2 wait 2 see her until 2morrow. Hopefully shes not busy. Gonna get 2 hardly see her next week.,0
5560, my great grandmother died. i couldnt even see her before she died ,0
5561, my gummy bear,1
5562, my hair is actually pretty today! i totally took a picture i guess today's a good day,1
5563, my hair is to dark  i didnt ask for crown im a blond i just asked for it to be a little darker... twilight !!!,0
5564, my heart love and prayers goes out to them during this time ,0
5565, my iphone just crashed again whilst downloading the new 3.0 update if you need to contact me email or twitter for now,0
5566, my ipod broke....now i have to earn some cash to buy a new one well i'm off to work bye pples,0
5567, my ipod died errrrrr.,0
5568, my istockphoto application was denied....they considered one image to be over processed even though it was straight from the camera,0
5569,#andyclemmensen#andyclemmensen#andyclemmensen#andyclemmensen  I love you ,1
5570,#andyhurleyday and what a glorious day it will be ,1
5571,#andyhurleyday used to be on trending topics but it died. ,0
5572,"#andyhurleyday WOO! Happy birthday dude, you totally deserve to kick back today ",1
5573,#aneko says: We got hot summer here in CZ ,1
5574,"#anewday at home 4 me means 0 H2O, pot of coffee, and 0 food intake ",0
5575,"#angelsanddemons if you like the book, avoid the movie...entire major characters are missing! disappointed ",0
5576,"#anorak: In article , ... (Christopher England) wrote: Not that I'd mention on here no  http://tinyurl.com/dy7m5t",1
5577,"#antijonasbrothersday on june 24  more details, soon ",1
5578,#APLM Marit Breivik is in the house - in the Folkets Hus ,1
5579,#applejuice = yummy ,1
5580,#apprentice. And @wossy steals the best line of the show re Gordon brown ,1
5581,#asksteve Did you consider lost business when removing Krisflyer Gold from the Clubhouse welcome list? My business is going to United now ,0
5582,#asksteve Did you consider lost business when removing Krisflyer Gold from the Clubhouse welcome lists? My business is going to United ,0
5583,#asot 400 is really really amazing. i can't stop listening  do you like asot &amp;armin ??,1
5584,"#asot400 &quot;back to you&quot;...beautiful, yes. but PLEASE can we have some kind of action from Area 1! i really wanted to hear Mr. Sam now SVR! ",0
5585,"#asot400 after this weekend, i hate twitter ",1
5586,#asot400 AIR FOR LIFE... so many hours spent with this song learning how to use loops. ,1
5587,"#ASOT400 Buenos Aires @Argentina, under A state of trance celebration armin. ! ",1
5588,#asot400 cant get nothing ,0
5589,"#ASOT400 I think Marcus Shultz melted some face.  I gotta admit, this song is melting mine ",1
5590,#asot400 my video isn't streaming ,0
5591,#ASOT400 next big asot on the moon!??? hahahah sad its almost over ,0
5592,#asot400 only see colours no picture ,0
5593,#asot400 thanks you arminnnn ,1
5594,#asot400 Yes they are. Episode 001 now ,1
5595,#assassinate is also trending because #spymaster lets you assassinate time ,1
5596,#asylm Any pics of Gen or Danneel? Please!? I can't believe I'm missing this! ,0
5597,#asylm has ANYONE got audio or video of the FULL Sunday Misha set?  Clear quality audio?  I have an hour of it but missed the end ,0
5598,#asylm is showing up on trending topics for me now!! ,1
5599,#asylm Jared is awesome and soo so so cute ,1
5600,#asylm Jensen said he got laser eye surgery. No more glasses!Jensen? ,0
5601,#asylm Misha photo op... He still remembers me.  He is so adorable!,1
5602,#asylm Thanks to all the people who tweeted! XD ,1
5603,"#asylm The guests, photo ops and panels where heaven.  Everything else was hell and inbetween ",0
5604,#asylm we'll never ever see jensen with real glasses  again  he just had eye surgary,0
5605,#atishoo W1 4 ,0
5606,#Attendoo is making progress... however no code yet ,0
5607,"#babyupdate I've been sitting holding Callum. He's doing great, feeding well. They're gradually lowering the drip as he adjusts himself. ",1
5608,"#bachelorette  Uh, my husband watching Bachelorette and I'm watching the OK State/Clemson baseball game ",1
5609, my jeeps alternator went out blahhhh.,0
5610,- my last episode of &quot;how i met your mother&quot;. i'm so sad ,0
5611, my life sucks,0
5612, my long time crush hasn't greeted me YET. he does that ALWAYS. Aaaaaaah,0
5613, my mom baught me a new promise ring ive been wanting another one since ive lost it three years ago. is says: i will wait for my beloved,1
5614, my mom won't let me watch JONAS.,0
5615, my mommy makes me mad.,0
5616, My MP wanna leave at 8 in d morning (Sh*t),1
5617, my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,0
5618, my neck hurts!  Stupid sleeping postions,0
5619, My necklace just broke again ..... Last thing still attatchd to wit the ex. I miss him soo much,0
5620, My only source of income is chinese new year and birthday money.,0
5621, my parents want us to declaw spencer. trying to figure out what softpaws can do for us. (thank god for fluther.),0
5622, my phone is going dead!!,0
5623, my poor bibbik.. Dear chesney.. Heeeeelllpppp....!!!!! ,0
5624, My proxy won't let me on youtube. ,0
5625, my puppy found a rat and she dragged it to the back door..,0
5626, My sis just left for home....Wishing her a safe trip home.,0
5627, my sisters are heart broken and I can't even help cause I am too.. // My unfollow button is just ASKING to be hit..,0
5628, My speed wasn't up to par today. 15 seconds slower!,0
5629," My stomach is actually killing me so much. Renee, paracetamol and everything else isn't working!",0
5630, my stomach. Throwin up on the bus is not a good look,0
5631, My story has its own Twilighted thread (thanks @carenl!) and I can't even see it.  Never changing my e-mail address again.,0
5632, my student said he would miss me next year for violin lesson and wants to add me on facebook,0
5633, my truck is dead. he lives no more. ,0
5634,- My TT155 livemix from Tuesday: http://bit.ly/YjYKO - Let me know if tracklist needed.. ,1
5635, my tummy doesnt fell good,0
5636, my tummy hurts  goodnight twitter,0
5637, my tummy hurts!,0
5638," my tummy, thats what my brother gets for buying me candy.lol",0
5639, my weet bix went soggy while wrigting that twit curse you twitter curse you,0
5640, My Wireless is being silly      &gt;&lt;         Grrrh !                                                -----,0
5641, My wisdom teeth are coming in and causing me alot of pain and headaches ,0
5642, naiinis na qo. x( lahat pa nman ng duda qo TOTOO. buset na ean!! (angry) http://plurk.com/p/z3v9d,0
5643, nearly crashed today,0
5644, need to start getting ready for work ... Why do i have to go to work when everyone else is off?? What did i do to deserve the crap shifts,0
5645, needddds her boyfriend NOW,0
5646," needed new earphones, got new earphones.",1
5647," needs a gym buddy...asked a co-worker would she be my gb and she said no, she doesn't work out with skinny people",0
5648,- new niley icon. just made it myself right now; is it okay? ,1
5649, next season will be better,0
5650, Next year! Let's host a kick ass All-Star weekend and then win it all! I'm so proud of you guys. MFFL,0
5651,#Followfriday Thanks @chickenpoppod for the suggestion! ,1
5652,#followfriday Thanks @GhadaLancer @aureliom  ,1
5653,#followfriday Thanks @TraceyHewins @AntMcl @AberOnline @howlertwit @FlissTee @nessie_111 @Hyper8  @ShelliMayfield @uincornoflove @donchad ,1
5654,"#Followfriday Thanks guys, you're such a blessing!  @Java4Two @joeslaughter @kendrathornbury @TheBlyackHype @tallchicknvegas",1
5655,#followfriday thanks man - here's one back to you for having an incorrect spelling of my name  @barrysnedden,1
5656,"#followfriday Thanks, @Annhesketh ",1
5657,#followfriday The most awesomenest person ever to follow! @BlueGreenRails none more awesomener ,1
5658,"#followfriday triathlete, surfer, and all around badass!  @mel2thdoc",1
5659,#FOLLOWFRIDAY! ----&gt; @LeezeArray &lt;---- nicest girl ever ,1
5660,#followfriday! Music tweeps: @VIRGO-Audio @sweetbitters (CD rel this Sat!) @kayashley @imogenheap @amandapalmer @gabakulka @aaroncarl ,1
5661,#followfriday.. @bellaclara (she likes playing cello nude..wont give me a concert though  ) and her wonderful friend @sniffyjenkins (sigh),0
5662,"#Followfriday: @michel_inf, @aleJohnny, @dorlyneto, @djony, @foxnightshadow ",1
5663,"#followfriday: My favorite (public)  twitter feeds: @Rayke, @StarsGoDim, @Kawnar, @TFLN, @TomFelton, @KeatonSimons, @MichaelWittig ",1
5664,#followfridayPrrrs @JetterSnugs  @Theodorag @tinydogsrule @Pandafur  @Barron00 @twinkiepup  @perrythebirman @PrincessthePup  @CorkyStory ,1
5665,#followsaturday @dave_turner - just because  ,1
5666,#FollowSaturday @encaf1 for witty humor @artmaker for great conversation @veinarmor to laugh your ass off ,1
5667,#food #KFCPhilippines Ano mas masarap? Chicken na may talong? o Talong na may chicken?! hahaha... I love new KFC's rice bowl meals!!! ,1
5668,"#Football Maradona during his visit to #Kolkata, #India. Wanted desperately to see him, but couldn't  http://is.gd/12egv",0
5669,#formula1 woo well done Button ,1
5670,#forourhero#forourhero#forourhero#forourhero#forourhero#forourhero#forourhero i'mhelping promote For Our Hero. you can do it to it's easy ,1
5671,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day ,1
5672,#FREQUENT QUESTION: &quot;Twitter Hashtags Explained&quot; http://bit.ly/z4rv6 Share It  Very short Video,1
5673,#FRF The Rocker: 6/10. Fun. Frolicking. Foolish. A tad like 'School of Rock'. Songs were amateurish yet good. Enjoyable movie ,1
5674,#fridayFAIL being killed to death by the stench of the evil office mop *bleh* ,0
5675,#FringeTO: in an internetless state.  The internet blackness inspired this for you...  http://bit.ly/6FIeP,0
5676,#fuckgfw Google and Gmail still down here in Chengdu!  can access google.cn as before. http://bit.ly/2vwDU3,0
5677,#funny joke - Did you hear about the new restaurant in India? It's a new Dehlicatessen. ,1
5678,#funny stuff. Just installed #win7 and deciding the first thing to install... IE8 froze and the obvious came up: firefox ,1
5679,#fuqtwitter is why Gokey made it higher than Anoop. ,0
5680,#fuqtwitter voted yes on prop 8 ,0
5681,"#gae is #groovy! deployed a java servlet, groovy servlet and groovlet.now lets do something more complex and real-world ",1
5682,#Game.Dev new competition up! Bring the ideas  http://bit.ly/cRp0t,1
5683,#GDJB NIC CHAGALL amazing ,1
5684,#GhostsandVodka are my choice of band for this beautiful sunny morning ,1
5685,"#gigreport just did my first ever MC slot, compereing  Gerry Howell, Wendy Wason and more in Belsize park. Went quite well ",1
5686,#gimmefailwhale  i want thosee  #gimmiefailwhale,1
5687,#github down ,0
5688,"#gmail is down, and still down. With a HUGE presentation this morning this is why you DONT use beta applications for work ",0
5689,#gmail is up and down like a &quot;bride's nightie&quot; for me today ,0
5690,#godivafestival in 29 days? eek! so much work to do!  i love it though!,1
5691,#gokeyisadouche is now #gokeyisabigot #gokeyisabigot #gokeyisabigot before that gets deleted ...  #gokeyisabigot,0
5692,#gokeyisadouche poor gokey ,0
5693,#gonzpiration Genial.   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V),1
5694,#gonzpiration ?a bug grave putain de streaming !!!!!   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V),1
5695,"#gonzpiration I'm so glad he made it ! What a day, it was insane   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)",1
5696,"#gonzpiration Oh awesome, Time after Time ",1
5697,#Good or #Evil? Can't wait to do both  http://bit.ly/GX05c,1
5698,#good sex WTF is that? LOL so sad ,0
5699,#goodpussy make a nigga wanna kill the bitch if she try to leave ,0
